Time	4crsol	5drib	amob	dalua	5mtr	ala	asp	cobalt	cu2	fe3	glc	glu	gly	h2o2	his	ile	leu	lys	met	mobd	nh4	ni2	phe	pro	pyr	ser	succ	thr	tyr	urea	val	tnf
26.6666666667	0.0103525705	0.1097092671	0.0179695657	0.0027678598	0.0718502827	8.7765544326	0	999.997180485	999.9985493488	999.874978605	32.8944801917	0	1.2878945732	0.6295413728	0.3910962974	0.4540319338	1.1867835555	0.6461489313	0.3144064095	999.9921677746	26.496316296	999.9993392434	0.5567919499	1.8084344819	1.3291950312	0	0.3662917529	0.6672659625	0.3868264933	0.0011765982	1.2654314898	0.0010374376
26.75	0.0104502216	0.1107441049	0.0181390644	0.0027939678	0.0725280139	8.8534435112	0	999.9971538898	999.9985356654	999.874978605	32.6496904723	0	1.2907975282	0.6295413728	0.3910021475	0.452977455	1.1833376694	0.644956366	0.3134649105	999.9920938968	26.2678327336	999.9993330108	0.5563212005	1.8063387053	1.3376685215	0	0.3667625023	0.6658725441	0.3866852685	0.0011765982	1.2644146709	0.0010489239
26.8333333333	0.0105488248	0.1117890322	0.0183102158	0.0028203303	0.0732123529	8.9306314295	0	999.9971270353	999.9985218487	999.874978605	32.4026891337	0	1.2937069189	0.6295413728	0.390907147	0.4519134492	1.1798606506	0.6437688596	0.3125149054	999.9920192987	26.0375398105	999.9993267174	0.5558461979	1.8042239938	1.3464560691	0	0.3671187543	0.6644665365	0.3865427677	0.0011765982	1.2633886654	0.001060514
26.9166666667	0.0106483899	0.1128441535	0.0184830369	0.00284695	0.073903368	9.0081178046	0	999.9970999188	999.9985078971	999.874978605	32.1534546076	0	1.2966226434	0.6295413728	0.3908112875	0.4508398236	1.1763521953	0.6425865932	0.3115563111	999.9919439728	25.8054220051	999.9993203626	0.5553669007	1.8020901628	1.3555627152	0	0.3673584028	0.6630478169	0.3863989785	0.0011765982	1.2623533835	0.0010722088
27	0.010748927	0.1139095746	0.0186575449	0.0028738295	0.0746011286	9.085902219	0	999.9970725376	999.9984938094	999.874978605	31.901965102	0	1.2995445967	0.6295413728	0.3907145608	0.4497564841	1.1728119969	0.6414097513	0.3105890437	999.9918679116	25.5714636545	999.9993139458	0.5548832671	1.7999370258	1.3649935717	0	0.3674793113	0.6616162612	0.3862538884	0.0011765982	1.2613087348	0.0010840095
27.0833333333	0.010850446	0.1149854023	0.0188337575	0.0029009716	0.0753057047	9.1639842199	0	999.9970448889	999.9984795841	999.874978605	31.6481985991	0	1.3024726718	0.6295413728	0.3906169583	0.4486633361	1.1692397453	0.6402385213	0.3096130187	999.9917911075	25.335648953	999.9993074663	0.5543952546	1.7977643941	1.3747538218	0	0.3674793113	0.6601717442	0.3861074847	0.0011765982	1.2602546278	0.001095917
27.1666666667	0.0109532322	0.1160746577	0.0190121695	0.0029284525	0.0760190748	9.2394934894	0	999.9970168952	999.9984651812	999.874978605	31.3929444379	0	1.3054273823	0.6295413728	0.3905184679	0.4475602442	1.1656349985	0.6390566371	0.3086281152	999.9917133447	25.1003372052	999.999300906	0.5539028028	1.7955719989	1.3847670076	0	0.3673561983	0.658714087	0.3859597492	0.0011765982	1.259190932	0.0011079328
27.25	0.0110573032	0.1171775295	0.0191928118	0.0029562769	0.0767413624	9.3123789629	0	999.9969885515	999.9984505983	999.874978605	31.1361887925	0	1.3084090608	0.6295413728	0.3904190787	0.4464470842	1.1619973508	0.6378639657	0.3076342224	999.9916346099	24.8655499791	999.9992942636	0.5534058564	1.7933595934	1.3950372334	0	0.3671077251	0.6572431256	0.3858106652	0.0011765982	1.2581175277	0.0011200583
27.3333333333	0.0111626772	0.1182942092	0.0193757156	0.0029844497	0.0774726931	9.3825885769	0	999.996959853	999.9984358328	999.874978605	30.8779177126	0	1.3114180442	0.6295413728	0.3903187792	0.4453237304	1.1583263909	0.6366603723	0.3066312279	999.9915548893	24.6313093724	999.9992875381	0.5529043592	1.7911269277	1.4055686755	0	0.3667316022	0.6557586938	0.3856602161	0.0011765982	1.2570342937	0.0011322948
27.4166666667	0.0112693726	0.1194248914	0.019560913	0.0030129757	0.0782131942	9.4500692495	0	999.9969307946	999.9984208821	999.874978605	30.6181171232	0	1.3144546745	0.6295413728	0.3902175582	0.4441900551	1.154621702	0.6354457202	0.3056190178	999.9914741691	24.3976380245	999.9992807282	0.5523982541	1.7888737481	1.4163655831	0	0.3662254971	0.6542606228	0.3855083846	0.0011765982	1.2559411068	0.0011446438
27.5	0.0113774079	0.1205697737	0.0197484362	0.00304186	0.0789629952	9.5147668612	0	999.9969013712	999.9984057437	999.874978605	30.356772823	0	1.3175192982	0.6295413728	0.3901154041	0.4430459289	1.1508828611	0.6342198707	0.3045974766	999.9913924351	24.1645591268	999.9992738328	0.5518874835	1.7865997973	1.4274322798	0	0.3655870339	0.6527487418	0.3853551534	0.0011765982	1.2548378423	0.0011571066
27.5833333333	0.0114868021	0.121729057	0.0199383183	0.0030711076	0.0797222276	9.5766262353	0	999.9968715778	999.9983904148	999.874978605	30.0938704834	0	1.3206122669	0.6295413728	0.3900123051	0.4418912206	1.1471094393	0.6329826832	0.303566487	999.991309673	23.9320964351	999.9992668507	0.5513719887	1.7843048145	1.4387731651	0	0.3648137917	0.6512228773	0.3852005049	0.0011765982	1.2537243735	0.0011696847
27.6666666667	0.0115975745	0.122902945	0.0201305924	0.0031007237	0.0804910249	9.6355911167	0	999.996841409	999.9983748929	999.874978605	29.8293956477	0	1.3237339371	0.6295413728	0.3899082495	0.4407257971	1.1433010016	0.6317340151	0.3025259303	999.9912258683	23.7002742809	999.9992597806	0.5508517103	1.7819885352	1.4503927152	0	0.3639033045	0.6496828533	0.3850444214	0.0011765982	1.2526005723	0.0011823795
27.75	0.0117097446	0.1240916451	0.0203252927	0.0031307134	0.0812695229	9.6916041521	0	999.9968108596	999.9983591751	999.874978605	29.5633337295	0	1.3268846704	0.6295413728	0.389803225	0.4395495233	1.1394571071	0.6304737218	0.3014756858	999.9911410061	23.4691175838	999.9992526213	0.5503265881	1.7796506911	1.4622954853	0	0.3628530601	0.6481284916	0.3848868848	0.0011765982	1.2514663083	0.0011951925
27.8333333333	0.0118233323	0.1252953676	0.0205224535	0.0031610822	0.0820578592	9.7446068684	0	999.996779924	999.9983432586	999.874978605	29.2956700119	0	1.3300648333	0.6295413728	0.3896972196	0.4383622625	1.1355773082	0.6292016567	0.3004156315	999.9910550715	23.2386518635	999.9992453715	0.549796561	1.7772910102	1.47448611	0	0.361660499	0.6465596112	0.3847278766	0.0011765982	1.2503214496	0.0012081251
27.9166666667	0.0119347953	0.1264765741	0.0207159264	0.0031908829	0.0828314494	9.7945183321	0	999.9967495672	999.9983276399	999.7958703889	29.0265046185	0	1.3332734274	0.6295413728	0.3895902664	0.4371643874	1.1316628234	0.627918219	0.2993461002	999.9909707443	23.015106473	999.9992382573	0.5492617953	1.7749102334	1.4869639759	0	0.3603235848	0.6449767047	0.3845674469	0.0013700711	1.2491663557	0.0012211734
28	0.0120428869	0.1276220524	0.0209035473	0.0032197822	0.0835816408	9.8412606269	0	999.9967201285	999.9983124936	999.6098526083	28.7559386428	0	1.3365094325	0.6295413728	0.3894823996	0.4359562788	1.1277148973	0.626623817	0.2982674318	999.9908889677	22.8012513656	999.9992313584	0.5487224611	1.7725091177	1.499728218	0	0.3588404158	0.6433802756	0.3844056467	0.001557692	1.2480013939	0.0012343332
28.0833333333	0.0121475049	0.128730721	0.021085139	0.0032477529	0.0843077249	9.8847608555	0	999.9966916359	999.998297834	999.3146531657	28.4840622139	0	1.3397719496	0.6295413728	0.389373649	0.4347382724	1.1237346264	0.6253188102	0.2971799261	999.990809819	22.5977024205	999.9992246811	0.5481787083	1.7700883299	1.5127782866	0	0.3572091573	0.6417707671	0.3842425208	0.001557692	1.2468268878	0.0012476007
28.1666666667	0.0122485502	0.1298015279	0.0212605292	0.0032747683	0.0850090127	9.9249488008	0	999.9966641163	999.9982836751	998.9093365114	28.2109668588	0	1.3430600542	0.6295413728	0.3892640455	0.4335107134	1.1197231388	0.6240035683	0.2960838912	999.9907333734	22.4043286038	999.9992182318	0.5476306908	1.7676485563	1.5261133775	0	0.3554281006	0.6401486355	0.3840781156	0.001557692	1.2456431701	0.0012609724
28.25	0.0123459264	0.1308334526	0.0214295509	0.0033008028	0.0856848361	9.9617570488	0	999.9966375959	999.9982700303	998.3928364756	27.9367454107	0	1.3463727965	0.6295413728	0.3891536208	0.4322739562	1.1156815931	0.6226784714	0.2949796438	999.9906597035	22.22110256	999.9992120168	0.5470785671	1.7651905015	1.5397324293	0	0.3534956676	0.6385143493	0.3839124784	0.001689201	1.2444505829	0.0012744442
28.3333333333	0.0124395404	0.131825508	0.0215920422	0.0033258314	0.0863345483	9.995121109	0	999.9966121002	999.9982569126	998.3926919091	27.6614919146	0	1.3497092026	0.7501553271	0.3890424073	0.4310283646	1.1116111778	0.621343909	0.2938675085	999.9905888799	21.8072241507	999.9992060418	0.5465224994	1.7627148883	1.553634121	0	0.3514104138	0.636868389	0.3837456581	0.1224656467	1.2432494767	0.0012880122
28.4166666667	0.0125293023	0.1327767412	0.0217478471	0.0033498301	0.0869575256	10.0249795287	0	999.9965876536	999.9982443348	998.3925532914	27.3853015321	0	1.3530682748	0.8921055683	0.3889304382	0.429774311	1.1075131097	0.6200002801	0.2927478177	999.9905209707	21.3615414305	999.9992003127	0.5459626541	1.7602224567	1.5678168704	0	0.3491710323	0.6352112467	0.3835777045	0.2645716928	1.2420402107	0.0013016724
28.5	0.0126151256	0.1336862362	0.0218968157	0.0033727758	0.0875531678	10.051274005	0	999.9965642797	999.9982323088	997.5355549364	27.1082704424	0	1.3564489932	0.8927619955	0.3888177476	0.4285121762	1.1033886333	0.6186479927	0.2916209116	999.9904560412	21.209522575	999.999194835	0.545399201	1.7577139636	1.5822788323	0	0.3467763568	0.6335434256	0.3834086686	0.2653770885	1.2408231521	0.0013154207
28.5833333333	0.0126969274	0.1345531143	0.0220388039	0.0033946463	0.0881208996	10.0739494907	0	999.9965420011	999.9982208463	996.5594028326	26.8304957431	0	1.359850316	0.8927619955	0.3887043702	0.427242349	1.0992390194	0.6172874636	0.2904871373	999.9903941541	21.0703746782	999.999189614	0.5448323139	1.7551901821	1.597017898	0	0.3442253647	0.6318654397	0.3832386025	0.2653770885	1.2395986759	0.0013292528
28.6666666667	0.0127746285	0.1353765365	0.0221736744	0.0034154204	0.0886601714	10.0929542958	0	999.9965208392	999.9982099585	995.4656562399	26.5520753482	0	1.3632711809	0.8927619955	0.3885903413	0.4259652261	1.0950655642	0.6159191176	0.289346849	999.9903353694	20.9426618073	999.9991846547	0.5442621697	1.7526519003	1.6120316941	0	0.3415171799	0.630177813	0.3830675592	0.2653832536	1.2383671645	0.0013431643
28.75	0.0128481537	0.136155704	0.0223012962	0.0034350781	0.0891704602	10.1082401842	0	999.9965008147	999.9981996558	994.2543178973	26.273107885	0	1.3667105058	0.8929385149	0.3884756972	0.4246812114	1.0908695878	0.6145433877	0.2882004074	999.990279744	20.8259767834	999.9991799619	0.5436889489	1.7500999212	1.6273175824	0	0.3386510759	0.6284810794	0.382895593	0.2656873949	1.2371290075	0.0013571509
28.8333333333	0.0129174314	0.1368898605	0.0224215456	0.0034536002	0.0896512706	10.1197624644	0	999.996481947	999.9981899483	992.9279568726	25.9936925903	0	1.3701671899	0.894570473	0.3883604744	0.423390716	1.0866524333	0.613160714	0.2870481793	999.9902273321	20.718519304	999.9991755402	0.5431128349	1.7475350617	1.6428726607	0	0.3356264773	0.6267757819	0.3827227588	0.2672723565	1.2358846013	0.001371208
28.9166666667	0.0129823944	0.1375782926	0.0225343057	0.0034709686	0.0901021353	10.127480075	0	999.9964642543	999.9981808454	991.4815037878	25.713929204	0	1.3736401147	0.8961007903	0.3882447102	0.4220941575	1.082415465	0.6117715441	0.2858905377	999.9901781844	20.6232024692	999.999171394	0.5425340141	1.7449581515	1.6586937626	0	0.3324429629	0.6250624724	0.3825491125	0.2687586044	1.2346343483	0.0013853313
29	0.0130429795	0.1382203315	0.0226394669	0.0034871667	0.0905226164	10.1313556645	0	999.996447754	999.9981723559	989.9144718763	25.4339178635	0	1.3771281452	0.8975279801	0.3881284425	0.4207919594	1.0781600678	0.6103763319	0.2847278609	999.9901323488	20.5401715676	999.9991675271	0.5419526757	1.7423700328	1.6747774589	0	0.329100267	0.6233417106	0.382374711	0.2701446944	1.2333786573	0.0013995159
29.0833333333	0.013099128	0.1388153539	0.0227369272	0.0035021785	0.0909123057	10.1313556645	0	999.996432462	999.9981644881	988.2306422056	25.153758996	0	1.3806301311	0.898953687	0.3880117097	0.4194845513	1.073887645	0.6089755376	0.2835605323	999.9900898697	20.4660363058	999.9991639434	0.5413690113	1.7397715593	1.6911200595	0	0.3255982812	0.6216140643	0.3821996117	0.2701446944	1.2321179424	0.0014137573
29.1666666667	0.0131545655	0.1394028411	0.0228331532	0.0035170002	0.0912970601	10.1298905639	0	999.9964173637	999.9981567199	986.5194064838	24.8734364086	0	1.3840731175	0.9004477499	0.3878945016	0.4181718212	1.0695978304	0.6076178777	0.2823884518	999.9900479285	20.3977131013	999.9991604051	0.5407829711	1.7371625081	1.7075780233	0	0.3220820396	0.6198793851	0.3820237996	0.2717349833	1.2308520955	0.0014280567
29.25	0.0132092814	0.1399826816	0.0229281268	0.0035316291	0.0916768065	10.1269486388	0	999.9964024618	999.9981490529	984.7841040034	24.592972888	0	1.3874563313	0.9021426846	0.3877768246	0.4168538388	1.0652908521	0.6063038178	0.2812116818	999.9900065333	20.3321838656	999.9991569128	0.5401945861	1.734543018	1.7241508677	0	0.3185517296	0.6181377655	0.3818472841	0.2733927999	1.2295811839	0.0014424133
29.3333333333	0.0132632653	0.140554765	0.0230218299	0.0035460622	0.0920514728	10.1225184029	0	999.9963877594	999.9981414884	983.0246403704	24.3123912794	0	1.3907790083	0.9039050455	0.387658685	0.415530675	1.0609669419	0.6050338168	0.2800302855	999.9899656918	20.2694764045	999.9991534673	0.539603888	1.73191323	1.7408380897	0	0.3150075408	0.6163892991	0.3816700747	0.2751185394	1.2283052759	0.0014568263
29.4166666667	0.0133165069	0.1411189823	0.0231142445	0.0035602968	0.0924209873	10.1165886114	0	999.996373259	999.9981340279	981.2409763041	24.0317144808	0	1.3940403936	0.9057352096	0.3875400891	0.4142024017	1.0566263345	0.6038083266	0.2788443272	999.989925412	20.2096180743	999.9991500691	0.5390109088	1.7292732868	1.7576391656	0	0.3114496659	0.6146340808	0.381492181	0.2769125855	1.227024441	0.001471295
29.5	0.013368996	0.1416752255	0.023205353	0.0035743303	0.0927852795	10.1091482657	0	999.9963589637	999.9981266729	981.240895246	23.7509654382	0	1.3972397422	3.6143374546	0.3874210436	0.4128690917	1.0522692681	0.6026277917	0.2776538719	999.9898857013	20.0662868025	999.999146719	0.5384156812	1.7266233333	1.7745535514	0	0.3078783	0.6128722069	0.3813136127	0.3219497951	1.2257387492	0.0014858186
29.5833333333	0.0134207227	0.142223388	0.0232951379	0.0035881599	0.0931442796	10.1001866179	0	999.9963448759	999.9981194247	981.2408153654	23.4701671396	0	1.400376319	6.3454805372	0.387301555	0.411530819	1.0478959839	0.6014926497	0.2764589855	999.9898465676	19.9211690633	999.9991434175	0.537818238	1.7239635162	1.7915806823	0	0.3042936409	0.6111037751	0.3811343797	0.3694005059	1.2244482719	0.0015003962
29.6666666667	0.0134716768	0.1427633644	0.0233835821	0.003601783	0.0934979184	10.0896931747	0	999.9963309986	999.9981122848	979.3843092924	23.1893426104	0	1.4034493988	6.3473932473	0.3871816299	0.4101876582	1.0435067265	0.6004033303	0.2752597349	999.9898080183	19.8700176187	999.9991401653	0.5372186126	1.7212939843	1.808719973	0	0.3006958889	0.6093288841	0.3809544921	0.3714016602	1.2231530812	0.0015150271
29.75	0.0135218487	0.1432950507	0.0234706684	0.003615197	0.0938461279	10.0776577017	0	999.9963173343	999.9981052545	979.3842318129	22.9085149074	0	1.406458267	9.1234310895	0.3870612752	0.4088396853	1.0391017434	0.599360256	0.2740561876	999.9897700608	19.7213421088	999.9991369631	0.536616839	1.718614888	1.8259708176	0	0.297085247	0.6075476341	0.38077396	0.4237115055	1.2218532502	0.0015297103
29.8333333333	0.0135712286	0.1438183442	0.02355638	0.0036283992	0.0941888408	10.0640702278	0	999.9963038858	999.9980983351	979.3841555563	22.6277071137	0	1.4094022197	11.9218147389	0.3869404976	0.4074869768	1.0346812852	0.5983638413	0.2728484121	999.9897327025	19.5708967009	999.9991338114	0.5360129513	1.7159263798	1.8433325898	0	0.2934619206	0.6057601264	0.3805927937	0.4784657648	1.2205488527	0.0015444452
29.9166666667	0.013619807	0.1443331436	0.0236407003	0.0036413871	0.0945259909	10.048921049	0	999.9962906555	999.9980915281	979.3840805376	22.3469423332	0	1.4122805637	14.7424710549	0.3868193042	0.4061296103	1.0302456057	0.5974144927	0.2716364778	999.9896959506	19.4186813653	999.9991307109	0.5354069841	1.7132286141	1.8608046427	0	0.2898261177	0.6039664637	0.3804110036	0.5356769943	1.2192399636	0.0015592308
30	0.0136675744	0.144839349	0.023723613	0.0036541581	0.0948575126	10.0322007324	0	999.9962776461	999.9980848347	977.4304195994	22.0662436852	0	1.4150926169	14.744670105	0.3866977019	0.4047676645	1.0257949614	0.596512609	0.2704204548	999.9896598122	19.3794931177	999.9991276621	0.5347989726	1.7105217468	1.8783863089	0	0.2861780487	0.6021667496	0.3802286001	0.5379589571	1.2179266587	0.0015740663
30.0833333333	0.0137145216	0.1453368622	0.023805102	0.0036667099	0.0951833416	10.0139001202	0	999.99626486	999.9980782562	975.45244773	21.7856342988	0	1.4178377088	14.7469415325	0.3865756978	0.4034012188	1.021329612	0.5956585804	0.269200414	999.9896242944	19.3433555098	999.9991246657	0.5341889522	1.707805936	1.8960769006	0	0.2825179262	0.6003610892	0.380045594	0.5403118736	1.2166090147	0.0015889508
30.1666666667	0.0137606393	0.145825586	0.0238851513	0.00367904	0.0955034143	9.9940103336	0	999.9962522999	999.998071794	973.4501646596	21.5051373079	0	1.42051518	14.749285629	0.3864532991	0.4020303535	1.0168498201	0.5948527891	0.2679764271	999.989589404	19.3102914244	999.9991217222	0.5335769588	1.7050813412	1.9138757097	0	0.2788459656	0.5985495886	0.3798619959	0.5427360195	1.2152871089	0.0016038834
30.25	0.0138059187	0.1463054253	0.0239637454	0.0036911458	0.0958176684	9.9725227762	0	999.9962399681	999.9980654492	971.423574557	21.2247758449	0	1.4231243834	14.751702673	0.3863305131	0.4006551499	1.0123558509	0.5940956085	0.2667485667	999.989555148	19.2803232026	999.9991188322	0.5329630286	1.7023481239	1.9317820075	0	0.2751623844	0.5967323552	0.3796778169	0.5452316576	1.2139610196	0.0016188633
30.3333333333	0.0138503509	0.1467762861	0.0240408689	0.0037030252	0.0961260424	9.9494291381	0	999.996227867	999.9980592232	969.3726860536	20.9445730361	0	1.4256646836	14.7541929297	0.386207347	0.3992756899	1.0078479728	0.5933874036	0.265516906	999.9895215329	19.2534726351	999.9991159963	0.5323471982	1.6996064472	1.9497950452	0	0.2714674023	0.5949094974	0.3794930678	0.5477990378	1.212630826	0.0016338896
30.4166666667	0.0138939271	0.1472380762	0.0241165067	0.0037146757	0.0964284758	9.9247213993	0	999.9962159991	999.9980531171	967.2975122672	20.6645519957	0	1.4281354575	14.7567566511	0.3860838083	0.3978920565	1.0033264566	0.5927285305	0.264281519	999.9894885653	19.2297609542	999.999113215	0.5317295047	1.6968564758	1.9679140537	0	0.2677612414	0.5930811247	0.3793077597	0.550438397	1.2112966081	0.0016489613
30.5	0.0139366388	0.147690705	0.024190644	0.0037260951	0.0967249094	9.898391833	0	999.9962043666	999.9980471321	965.2040104355	20.3847358204	0	1.4305360944	14.7593940758	0.3859599045	0.3965043335	0.998791576	0.5921193366	0.2630424806	999.9894562518	19.2037857017	999.999110489	0.5311099855	1.6940983763	1.9861382437	0	0.2640441262	0.5912473478	0.379121904	0.550438397	1.2099584467	0.0016640776
30.5833333333	0.0139784777	0.1481340835	0.0242632661	0.0037372811	0.0970152847	9.8704330093	0	999.9961929718	999.9980412695	965.2039458246	20.1051475841	0	1.4328659964	17.6227609246	0.3858356431	0.3951126054	0.9942436073	0.5915601602	0.2617998662	999.9894245987	18.9272865649	999.9991078186	0.5304886783	1.6913323167	2.0044668059	0	0.260316283	0.5894082785	0.3789355118	0.550438397	1.2086164231	0.0016792375
30.6666666667	0.0140194354	0.1485681243	0.0243343588	0.0037482316	0.0972995448	9.8408377986	0	999.996181817	999.9980355303	965.2039458246	19.8258103322	0	1.4351245783	20.6399054471	0.3857110316	0.3937169575	0.9896828296	0.5910513302	0.2605537521	999.9893936122	18.7601840614	999.9991052044	0.5298656213	1.6885584666	2.0228989108	0	0.2565779406	0.5875640296	0.3787485947	0.6297595677	1.2072706199	0.00169444
30.75	0.0140595038	0.148992742	0.024403908	0.0037589443	0.0975776334	9.8095993745	0	999.9961709044	999.9980299157	963.0318525468	19.5467470762	0	1.437311268	20.6427652769	0.3855860779	0.3923174761	0.9851095243	0.5905931667	0.2593042151	999.9893632985	18.7492288002	999.9991026471	0.5292408528	1.6857769974	2.0414337091	0	0.2528293297	0.5857147149	0.3785611642	0.6326889467	1.2059211199	0.0017096844
30.8333333333	0.0140986752	0.1494078526	0.0244719	0.0037694171	0.0978494957	9.7767112169	0	999.9961602361	999.9980244268	960.8356075877	19.2679807882	0	1.4394255067	20.6456996273	0.3854607897	0.3909142481	0.9805239755	0.59018598	0.258051333	999.9893336634	18.7415099324	999.9991001469	0.5286144117	1.6829880816	2.0600703318	0	0.2490706832	0.5838604493	0.3783732318	0.6356912892	1.2045680072	0.0017249696
30.9166666667	0.0141369417	0.1498133739	0.0245383214	0.003779648	0.0981150778	9.7421671155	0	999.9961498142	999.9980190647	958.6152513947	18.9895343955	0	1.441466749	20.648708668	0.3853351748	0.3895073611	0.9759264696	0.589830071	0.2567951838	999.9893047129	18.7370451752	999.9990977046	0.5279863371	1.6801918936	2.0788078898	0	0.2453022357	0.5820013485	0.3781848095	0.6387667513	1.2032113661	0.0017402946
31	0.0141742957	0.1502092258	0.024603159	0.003789635	0.0983743273	9.7059611725	0	999.9961396409	999.9980138305	956.3734075991	18.7114307752	0	1.4434344633	20.6525343006	0.3852092411	0.3880969034	0.9713172957	0.5895257312	0.2555358467	999.9892764528	18.7345484974	999.9990953204	0.5273566685	1.6773886091	2.0976454746	0	0.2415242243	0.5801375296	0.3779959089	0.6425670437	1.201851282	0.0017556585
31.0833333333	0.0142107299	0.1505953296	0.0246664	0.003799376	0.0986271926	9.6680878052	0	999.9961297181	999.9980087252	954.1074922553	18.4336927484	0	1.4453281317	20.6564188173	0.3850829965	0.3866829644	0.9666967449	0.5892732421	0.2542734011	999.9892488885	18.7353672879	999.999092995	0.5267254458	1.6745784053	2.1165821583	0	0.2377368876	0.5782691101	0.377806542	0.6464268442	1.2004878408	0.0017710603
31.1666666667	0.014246237	0.1509716088	0.0247280317	0.0038088692	0.0988736236	9.6285417492	0	999.9961200477	999.9980037497	951.8175592175	18.1563430754	0	1.4471472503	20.6603622114	0.3849564492	0.3852656338	0.9620651108	0.5890728754	0.2530079273	999.9892220257	18.7395176409	999.9990907287	0.5260927089	1.6717614606	2.1356169932	0	0.2339404662	0.5763962089	0.377616721	0.6503461511	1.1991211291	0.0017864991
31.25	0.0142808099	0.1513379884	0.024788042	0.0038181126	0.0991135712	9.5873180606	0	999.9961106318	999.9979989052	949.5036673217	17.8794044495	0	1.4488913294	20.6643644652	0.384829607	0.383845002	0.9574226892	0.588924893	0.2517395061	999.9891958696	18.7470150138	999.9990885221	0.5254584983	1.668937955	2.1547490128	0	0.2301352026	0.5745189455	0.3774264578	0.6543249514	1.1977512342	0.0018019739
31.3333333333	0.0143144418	0.1516943957	0.0248464189	0.0038271044	0.0993469878	9.544412119	0	999.9961014722	999.9979941926	947.1659095402	17.6028994924	0	1.4505598938	20.6684255494	0.3847024783	0.3824211604	0.9527697782	0.5888295464	0.2504682189	999.9891704254	18.7578742208	999.9990863755	0.5248228547	1.6661080698	2.1739772311	0	0.2263213411	0.5726374405	0.3772357647	0.6583632205	1.196378244	0.0018174836
31.4166666667	0.014347126	0.1520407596	0.0249031507	0.0038358428	0.0995738269	9.4998196295	0	999.9960925707	999.9979896127	947.1654273366	17.3268507482	0	1.4521524827	23.8726064665	0.3845750712	0.3809942007	0.9481066779	0.5887870774	0.2491941478	999.9891456982	18.5480186579	999.9990842895	0.5241858191	1.6632719875	2.1933006432	0	0.2224991278	0.5707518153	0.3770446541	0.7745063068	1.1950022472	0.0018330272
31.5	0.0143788559	0.152377011	0.0249582262	0.0038443261	0.0997940431	9.4535366255	0	999.9960839291	999.9979851666	947.1599206737	17.0512806785	0	1.4536686501	27.0943814493	0.384447394	0.3795642155	0.9434336905	0.5887977172	0.2479173753	999.989121693	18.3376889835	999.9990822643	0.5235474329	1.6604298919	2.2127182253	0	0.2186688102	0.5688621919	0.3768531382	0.8926405885	1.1936233329	0.0018486038
31.5833333333	0.0144096253	0.1527030829	0.0250116344	0.0038525526	0.1000075926	9.4055594706	0	999.996075549	999.997980855	947.1594667203	16.7762116565	0	1.4551079647	30.3382922299	0.3843194549	0.3781312978	0.9387511201	0.5888616867	0.2466379845	999.9890984145	18.1245232341	999.9990803004	0.5229077375	1.6575819679	2.232228935	0	0.2148306378	0.5669686936	0.3766612296	1.0139534125	1.1922415908	0.0018642124
31.6666666667	0.0144394279	0.1530189103	0.0250633646	0.0038605206	0.1002144328	9.3558848605	0	999.9960674323	999.9979766789	944.7370774517	16.5016659625	0	1.4564700105	30.3425161662	0.3841912623	0.3766955413	0.9340592731	0.5889791965	0.2453560591	999.9890758673	18.1404135168	999.9990783983	0.5222667747	1.654728402	2.2518317112	0	0.2109848615	0.5650714439	0.3764689407	1.0139534125	1.1908571114	0.0018798519
31.75	0.0144682579	0.1533244299	0.0251134064	0.0038682286	0.1004145223	9.3045098259	0	999.9960595805	999.9979726391	942.2918870716	16.2276657778	0	1.4577543863	30.3468009625	0.3840628247	0.3752570404	0.9293584574	0.5891504466	0.2440716832	999.9890540561	18.1596115092	999.9990765582	0.5216245868	1.6518693813	2.2715254745	0	0.2071317339	0.5631705677	0.3762762844	1.0139534125	1.1894699854	0.0018955213
31.8333333333	0.0144961094	0.1536195808	0.0251617499	0.003875675	0.1006078211	9.2514317334	0	999.9960519952	999.9979687364	939.8124204584	15.9542331802	0	1.4589607066	30.3506386721	0.3839341506	0.3738158897	0.924648983	0.5893756264	0.2427849416	999.989032985	18.1919317894	999.9990747805	0.520981216	1.6490050944	2.2913091271	0	0.203271509	0.56126619	0.3760832731	1.0178394656	1.1880803045	0.0019112195
31.9166666667	0.0145229769	0.1539043039	0.0252083855	0.0038828583	0.1007942906	9.196648288	0	999.9960446778	999.9979649716	937.3220156541	15.6813901382	0	1.4600886011	30.3550449225	0.3838052484	0.3723721848	0.9199311616	0.5896549146	0.2414959193	999.9890126584	18.2177776147	999.9990730657	0.5203367049	1.6461357309	2.3111815534	0	0.1994044423	0.5593584371	0.3758899198	1.0178394656	1.1866881605	0.0019269456
32	0.014548855	0.1541785423	0.0252533037	0.003889777	0.1009738936	9.1401575343	0	999.9960376299	999.9979613455	934.7974316319	15.4091585061	0	1.4611377151	30.3590338012	0.3836761266	0.3709260215	0.9152053066	0.589988479	0.2402047021	999.9889930804	18.256941603	999.999071414	0.5196910963	1.6432614813	2.3311416197	0	0.1955307906	0.5574474356	0.3756962372	1.0218732626	1.1852936458	0.0019426985
