Time	4crsol	5drib	amob	dalua	5mtr	ala	asp	cobalt	cu2	fe3	glc	glu	gly	h2o2	his	ile	leu	lys	met	mobd	nh4	ni2	phe	pro	pyr	ser	succ	thr	tyr	urea	val	tnf
34.9166666667	9.79E-06	0.0001037288	0.00001699	0.000002617	6.79E-05	-0.0736403961	0	-2.67E-06	-1.37E-06	-2.2674535557	-0.2047758787	0	-0.0031957153	0.005483036	-0.0001333864	-0.0014939274	-0.0048819414	0.0004733271	-0.0007619462	-7.41E-06	0.0765260147	-6.25E-07	-0.0003565514	-0.0029691808	0.0085589592	0	-0.0040015913	-0.0019741184	-0.0002000796	0	-0.0014405729	1.63E-05
35	9.66E-06	0.0001023903	1.68E-05	2.58E-06	0.000067057	-0.0734082111	0	-2.63E-06	-1.35E-06	-2.2549352905	-0.2022062543	0	-0.0033367369	0.0054932399	-0.0001334695	-0.0014948581	-0.0048849828	0.0004477901	-0.0007527745	-7.31E-06	0.0877114148	-6.17E-07	-0.0003530515	-0.0029710305	0.0080081685	0	-0.0040040842	-0.0019753482	-0.0002002042	0.0055100107	-0.0014414703	1.63E-05
35.0833333333	9.54E-06	0.0001010491	1.66E-05	2.55E-06	6.62E-05	-0.0731750795	0	-0.000002597	-1.34E-06	-2.220852779	-0.1996316332	0	-0.003477903	0.0055034072	-0.0001335515	-0.0014957765	-0.004887984	0.0004222174	-0.0007435846	-0.000007214	0.076856288	-6.09E-07	-0.000349544	-0.0029728559	0.0074566241	0	-0.0040065443	-0.0019765618	-0.0002003272	0	-0.0014423559	1.63E-05
35.1666666667	9.41E-06	9.97E-05	0.000016331	2.52E-06	6.53E-05	-0.0729410069	0	-2.56E-06	-1.32E-06	-2.1988082734	-0.1970520788	0	-0.0036192103	0.0052848168	-0.0001336324	-0.0014966826	-0.0048909451	0.0003966098	-0.0007343769	-0.000007118	0.0779355771	-6.01E-07	-0.0003460291	-0.0029746568	0.0069043396	0	-0.0040089714	-0.0019777592	-0.0002004486	0	-0.0014432297	1.63E-05
35.25	9.28E-06	9.84E-05	1.61E-05	2.48E-06	0.000064417	-0.0727059989	0	-2.53E-06	-1.30E-06	-2.1798909128	-0.1944676546	0	-0.0037606551	0.0068926759	-0.0001337122	-0.0014975764	-0.0048938659	0.0003709677	-0.0007251515	-7.02E-06	0.0865489757	-5.92E-07	-0.0006685609	-0.0029764332	0.0063513286	0	-0.0040113655	-0.0019789403	-0.0002005683	0.0065603255	-0.0014440916	1.63E-05
35.3333333333	9.15E-06	9.70E-05	1.59E-05	2.45E-06	6.35E-05	-0.0724700615	0	-2.49E-06	-1.28E-06	-2.1505901152	-0.1918784245	0	-0.0039022341	0.0055336862	-0.0001337909	-0.0014984579	-0.0048967463	0.000345292	-0.0007159086	-6.93E-06	0.077348026	-5.84E-07	-0.0003389775	-0.0029781851	0.0057976049	0	-0.0040137265	-0.0019801051	-0.0002006863	0	-0.0014449415	1.63E-05
35.4166666667	9.03E-06	9.57E-05	1.57E-05	2.41E-06	6.26E-05	-0.0722332004	0	-2.46E-06	-1.26E-06	-2.1270709673	-0.1892844523	0	-0.0040439437	0.0055437041	-0.0001338685	-0.001499327	-0.0048995864	0.0003195831	-0.0007066486	-6.83E-06	0.0775109431	-5.76E-07	-0.0003354409	-0.0029799124	0.0052431821	0	-0.0040160544	-0.0019812535	-0.0002008027	0	-0.0014457796	0.000016332
35.5	8.90E-06	9.43E-05	1.54E-05	2.38E-06	6.18E-05	-0.0719954215	0	-2.42E-06	-0.000001247	-2.1035140815	-0.1866858023	0	-0.0041857803	0.005553684	-0.000133945	-0.0015001837	-0.0049023859	0.0002938418	-0.0006973716	-6.73E-06	0.0776733557	-0.000000568	-0.0003318972	-0.002981615	0.004688074	0	-0.0040183491	-0.0019823856	-0.0002009175	0	-0.0014466057	1.63E-05
35.5833333333	8.77E-06	0.00009295	1.52E-05	0.000002345	6.09E-05	-0.0717567306	0	-2.39E-06	-0.000001229	-1.35E-05	-0.1840825389	0	-0.0043277406	2.7510010799	-0.0001340204	-0.001501028	-0.0049051449	0.0002680686	-0.0006880778	-6.64E-06	-0.1225294698	-5.60E-07	-0.0006701018	-0.0029832931	0.0041322942	0	-0.0040206106	-0.0019835012	-0.0002010305	0.1115109428	-0.0014474198	1.64E-05
35.6666666667	8.64E-06	9.16E-05	1.50E-05	2.31E-06	6.00E-05	-0.0715171336	0	-2.35E-06	-1.21E-06	-2.0607610763	-0.1814747266	0	-0.0044698209	0.0072512355	-0.0001340946	-0.0015018598	-0.0049078633	0.0002422643	-0.0006787675	-6.54E-06	0.0868970827	-5.52E-07	-0.0006704731	-0.0029849464	0.0035758567	0	-0.0040228388	-0.0019846005	-0.0002011419	0.0068996882	-0.001448222	1.64E-05
35.75	8.51E-06	9.02E-05	1.48E-05	2.28E-06	5.91E-05	-0.0712766365	0	-2.32E-06	-1.19E-06	-2.0325602967	-0.1788624303	0	-0.0046120177	0.0055833935	-0.0001341678	-0.0015026792	-0.004910541	0.0002164294	-0.000669441	-6.44E-06	0.0781575256	-5.43E-07	-0.0003212247	-0.0029865749	0.0030187752	0	-0.0040250336	-0.0019856832	-0.0002012517	0	-0.0014490121	1.64E-05
35.8333333333	8.39E-06	8.89E-05	0.000014556	2.24E-06	5.82E-05	-0.0710352452	0	-2.28E-06	-1.18E-06	-1.30E-05	-0.1762457148	0	-0.0047543274	2.6698041433	-0.0001342398	-0.0015034861	-0.0049131779	0.0001905646	-0.0006600984	-6.34E-06	-0.1119611375	-5.35E-07	-0.0006711992	-0.0029881787	0.0024610636	0	-0.004027195	-0.0019867495	-0.0002013598	0.1065318314	-0.0014497902	1.64E-05
35.9166666667	8.26E-06	8.75E-05	1.43E-05	2.21E-06	5.73E-05	-0.0707929658	0	-2.25E-06	-0.000001157	-1.9850381354	-0.1736246453	0	-0.0048967466	0.0056030055	-0.0001343108	-0.0015042806	-0.004915774	0.0001646706	-0.0006507399	-6.25E-06	0.0784777087	-0.000000527	-0.000314076	-0.0029897576	0.0019027358	0	-0.004029323	-0.0019877993	-0.0002014661	0	-0.0014505563	1.64E-05
36	8.13E-06	0.000086136	1.41E-05	2.17E-06	5.64E-05	-0.0705498041	0	-2.21E-06	-1.14E-06	0	-0.1709992872	0	-0.0050392717	2.6154086637	-0.0001343806	-0.0015050625	-0.0049183292	0.0001387479	-0.0006413659	-6.15E-06	-0.111087179	-5.19E-07	-0.0006719029	-0.0029913117	0.0013438058	0	-0.0040314174	-0.0019888326	-0.0002015709	0.1062965212	-0.0014513103	1.64E-05
36.0833333333	8.13E-06	0.000086136	1.41E-05	2.17E-06	5.64E-05	-0.0705498041	0	-2.21E-06	-1.14E-06	0	-0.1709992872	0	-0.0050392717	2.6154086637	-0.0001343806	-0.0015050625	-0.0049183292	0.0001387479	-0.0006413659	-6.15E-06	-0.111087179	-5.19E-07	-0.0006719029	-0.0029913117	0.0013438058	0	-0.0040314174	-0.0019888326	-0.0002015709	0.1062965212	-0.0014513103	1.64E-05
